HCP_ID,Name,Specialty,Region,Prescribing_Trend,Research_Involvement,Engagement_Score
HCP01945,HCP_Name_1945,Neurology,South,Medium,Yes,Medium
HCP01946,HCP_Name_1946,Cardiology,North,High,Yes,Low
HCP01947,HCP_Name_1947,Oncology,East,High,No,Medium
HCP01948,HCP_Name_1948,Pediatrics,Central,Low,No,High
HCP01949,HCP_Name_1949,Cardiology,South,Low,Yes,High
HCP01950,HCP_Name_1950,Dermatology,Central,Low,Yes,Medium
HCP01951,HCP_Name_1951,Pediatrics,South,Low,Yes,Medium
HCP01952,HCP_Name_1952,Pediatrics,West,Low,Yes,High
HCP01953,HCP_Name_1953,Cardiology,North,Low,No,Low
HCP01954,HCP_Name_1954,Oncology,South,Low,Yes,Low
HCP01955,HCP_Name_1955,Pediatrics,East,Medium,No,Low
HCP01956,HCP_Name_1956,General Practice,North,Medium,Yes,High
HCP01957,HCP_Name_1957,General Practice,West,High,Yes,High
HCP01958,HCP_Name_1958,Neurology,Central,Medium,Yes,Medium
HCP01959,HCP_Name_1959,Neurology,Central,High,Yes,Low
HCP01960,HCP_Name_1960,Oncology,North,Low,Yes,High
HCP01961,HCP_Name_1961,Neurology,North,High,No,High
HCP01962,HCP_Name_1962,Neurology,Central,Medium,Yes,Medium
HCP01963,HCP_Name_1963,Dermatology,Central,Medium,No,Low
HCP01964,HCP_Name_1964,Pediatrics,East,Medium,No,Medium
HCP01965,HCP_Name_1965,Pediatrics,Central,High,No,Medium
HCP01966,HCP_Name_1966,Dermatology,West,Low,Yes,Medium
HCP01967,HCP_Name_1967,Oncology,West,Low,Yes,High
HCP01968,HCP_Name_1968,Neurology,Central,High,Yes,Low
HCP01969,HCP_Name_1969,Cardiology,East,Low,No,High
HCP01970,HCP_Name_1970,General Practice,West,Low,Yes,High
HCP01971,HCP_Name_1971,General Practice,South,Medium,Yes,High
HCP01972,HCP_Name_1972,Oncology,Central,Low,Yes,High
HCP01973,HCP_Name_1973,Oncology,Central,High,No,Medium
HCP01974,HCP_Name_1974,Dermatology,South,Low,No,High
HCP01975,HCP_Name_1975,Neurology,South,Medium,No,Low
HCP01976,HCP_Name_1976,Pediatrics,Central,Low,Yes,Low
HCP01977,HCP_Name_1977,Neurology,South,Medium,No,High
HCP01978,HCP_Name_1978,Oncology,Central,Low,Yes,Low
HCP01979,HCP_Name_1979,Cardiology,South,High,Yes,Medium
HCP01980,HCP_Name_1980,General Practice,North,Medium,No,Low
HCP01981,HCP_Name_1981,Oncology,Central,Medium,Yes,High
HCP01982,HCP_Name_1982,General Practice,South,Medium,No,High
HCP01983,HCP_Name_1983,Pediatrics,West,Low,Yes,Medium
HCP01984,HCP_Name_1984,Pediatrics,Central,Low,No,Low
HCP01985,HCP_Name_1985,General Practice,West,Low,Yes,Low
HCP01986,HCP_Name_1986,Dermatology,North,Medium,No,Medium
HCP01987,HCP_Name_1987,Dermatology,North,Low,No,Low
HCP01988,HCP_Name_1988,Dermatology,Central,Medium,Yes,Medium
HCP01989,HCP_Name_1989,Oncology,Central,Medium,No,Low
HCP01990,HCP_Name_1990,Pediatrics,West,Medium,No,Low
HCP01991,HCP_Name_1991,Neurology,Central,Low,No,Medium
HCP01992,HCP_Name_1992,Pediatrics,West,High,No,Low
HCP01993,HCP_Name_1993,Oncology,West,Low,Yes,Medium
HCP01994,HCP_Name_1994,Pediatrics,South,Medium,Yes,Medium
HCP01995,HCP_Name_1995,Cardiology,West,Medium,Yes,Medium
HCP01996,HCP_Name_1996,Dermatology,East,High,No,Low
HCP01997,HCP_Name_1997,Neurology,North,Low,No,Low
HCP01998,HCP_Name_1998,Pediatrics,East,High,No,Medium
HCP01999,HCP_Name_1999,Pediatrics,South,High,No,Medium
HCP02000,HCP_Name_2000,Neurology,South,Low,No,High
HCP02001,HCP_Name_2001,General Practice,Central,Low,Yes,Low
HCP02002,HCP_Name_2002,Neurology,South,Low,No,Medium
HCP02003,HCP_Name_2003,Cardiology,North,Low,Yes,Medium
HCP02004,HCP_Name_2004,Pediatrics,West,Low,Yes,High
HCP02005,HCP_Name_2005,Cardiology,Central,Low,Yes,Low
HCP02006,HCP_Name_2006,Dermatology,Central,High,Yes,Low
HCP02007,HCP_Name_2007,Neurology,Central,Medium,Yes,Medium
HCP02008,HCP_Name_2008,Dermatology,West,Low,Yes,Low
HCP02009,HCP_Name_2009,Dermatology,West,Medium,No,Low
HCP02010,HCP_Name_2010,Cardiology,North,High,No,Medium
HCP02011,HCP_Name_2011,Dermatology,South,Medium,Yes,Low
HCP02012,HCP_Name_2012,Pediatrics,South,Low,No,High
HCP02013,HCP_Name_2013,Dermatology,North,High,Yes,High
HCP02014,HCP_Name_2014,Oncology,East,High,Yes,High
HCP02015,HCP_Name_2015,Cardiology,South,Medium,Yes,Medium
HCP02016,HCP_Name_2016,Oncology,East,High,No,Low
HCP02017,HCP_Name_2017,Dermatology,East,Low,Yes,Low
HCP02018,HCP_Name_2018,Pediatrics,Central,Medium,Yes,Medium
HCP02019,HCP_Name_2019,Pediatrics,North,Medium,Yes,Medium
HCP02020,HCP_Name_2020,Dermatology,North,High,No,Medium
HCP02021,HCP_Name_2021,General Practice,South,High,No,Low
HCP02022,HCP_Name_2022,Oncology,West,Medium,Yes,High
HCP02023,HCP_Name_2023,Dermatology,Central,Low,No,High
HCP02024,HCP_Name_2024,Oncology,Central,High,Yes,Low
HCP02025,HCP_Name_2025,Neurology,North,Medium,Yes,Medium
HCP02026,HCP_Name_2026,Pediatrics,South,High,No,Medium
HCP02027,HCP_Name_2027,Cardiology,South,Medium,No,Medium
HCP02028,HCP_Name_2028,Neurology,West,Low,No,High
HCP02029,HCP_Name_2029,Neurology,South,High,Yes,Low
HCP02030,HCP_Name_2030,General Practice,North,Low,Yes,Low
HCP02031,HCP_Name_2031,Oncology,South,High,Yes,High
HCP02032,HCP_Name_2032,Pediatrics,East,High,Yes,Medium
HCP02033,HCP_Name_2033,General Practice,West,Low,Yes,Low
HCP02034,HCP_Name_2034,Oncology,West,Low,Yes,Low
HCP02035,HCP_Name_2035,General Practice,East,Low,No,Low
HCP02036,HCP_Name_2036,Oncology,West,High,Yes,High
HCP02037,HCP_Name_2037,Pediatrics,North,Medium,Yes,Medium
HCP02038,HCP_Name_2038,General Practice,Central,Low,No,Medium
HCP02039,HCP_Name_2039,Pediatrics,West,Low,Yes,Medium
HCP02040,HCP_Name_2040,Dermatology,East,High,No,Medium
HCP02041,HCP_Name_2041,Neurology,West,High,Yes,Medium
HCP02042,HCP_Name_2042,Dermatology,North,Medium,No,High
HCP02043,HCP_Name_2043,Neurology,East,Medium,Yes,Medium
HCP02044,HCP_Name_2044,General Practice,West,Medium,Yes,Medium
HCP02045,HCP_Name_2045,Dermatology,West,Low,No,High
HCP02046,HCP_Name_2046,Cardiology,East,Medium,Yes,Low
HCP02047,HCP_Name_2047,Pediatrics,Central,High,Yes,High
HCP02048,HCP_Name_2048,Pediatrics,Central,High,Yes,Low
HCP02049,HCP_Name_2049,Pediatrics,East,High,No,Low
HCP02050,HCP_Name_2050,General Practice,Central,Medium,Yes,Low
HCP02051,HCP_Name_2051,Neurology,East,Medium,Yes,Medium
HCP02052,HCP_Name_2052,Oncology,Central,Medium,No,Medium
HCP02053,HCP_Name_2053,Cardiology,Central,Low,Yes,Low
HCP02054,HCP_Name_2054,Cardiology,West,High,Yes,Medium
HCP02055,HCP_Name_2055,General Practice,East,Medium,No,Medium
HCP02056,HCP_Name_2056,Neurology,South,High,No,Low
HCP02057,HCP_Name_2057,Cardiology,East,High,Yes,Medium
HCP02058,HCP_Name_2058,General Practice,South,High,Yes,Low
HCP02059,HCP_Name_2059,General Practice,South,Low,Yes,High
HCP02060,HCP_Name_2060,Neurology,East,High,Yes,Low
HCP02061,HCP_Name_2061,Cardiology,East,Medium,No,Medium
HCP02062,HCP_Name_2062,Pediatrics,South,Low,No,Low
HCP02063,HCP_Name_2063,Dermatology,Central,High,Yes,High
HCP02064,HCP_Name_2064,Neurology,South,Medium,Yes,High
HCP02065,HCP_Name_2065,Cardiology,South,Low,No,High
HCP02066,HCP_Name_2066,Oncology,South,High,No,High
HCP02067,HCP_Name_2067,General Practice,East,Low,Yes,High
HCP02068,HCP_Name_2068,Dermatology,South,Low,Yes,Low
HCP02069,HCP_Name_2069,Dermatology,East,High,Yes,High
HCP02070,HCP_Name_2070,Pediatrics,East,High,No,Low
HCP02071,HCP_Name_2071,Oncology,South,Medium,Yes,Low
HCP02072,HCP_Name_2072,Pediatrics,Central,Medium,No,Low
HCP02073,HCP_Name_2073,General Practice,East,Medium,No,Low
HCP02074,HCP_Name_2074,Pediatrics,North,High,No,Low
HCP02075,HCP_Name_2075,Pediatrics,West,High,Yes,Low
HCP02076,HCP_Name_2076,General Practice,Central,Medium,Yes,High
HCP02077,HCP_Name_2077,Dermatology,East,High,Yes,Medium
HCP02078,HCP_Name_2078,Dermatology,East,Low,Yes,Low
HCP02079,HCP_Name_2079,Oncology,West,Low,No,High
HCP02080,HCP_Name_2080,Dermatology,East,High,Yes,High
HCP02081,HCP_Name_2081,General Practice,East,High,Yes,Low
HCP02082,HCP_Name_2082,Dermatology,West,Medium,No,High
HCP02083,HCP_Name_2083,Oncology,Central,Medium,No,Medium
HCP02084,HCP_Name_2084,Cardiology,East,High,Yes,Low
HCP02085,HCP_Name_2085,Neurology,North,Low,Yes,High
HCP02086,HCP_Name_2086,Dermatology,West,High,No,Low
HCP02087,HCP_Name_2087,Cardiology,Central,Medium,No,Medium
HCP02088,HCP_Name_2088,General Practice,West,Medium,No,Medium
HCP02089,HCP_Name_2089,General Practice,West,Low,Yes,High
HCP02090,HCP_Name_2090,Oncology,Central,Low,Yes,Medium
HCP02091,HCP_Name_2091,Oncology,West,Medium,No,Low
HCP02092,HCP_Name_2092,Cardiology,South,Low,Yes,High
HCP02093,HCP_Name_2093,Pediatrics,East,Low,Yes,Medium
HCP02094,HCP_Name_2094,Neurology,South,Medium,Yes,Medium
HCP02095,HCP_Name_2095,Dermatology,Central,Medium,Yes,High
HCP02096,HCP_Name_2096,General Practice,Central,High,No,High
HCP02097,HCP_Name_2097,Dermatology,Central,High,No,Low
HCP02098,HCP_Name_2098,Oncology,Central,Low,Yes,Low
HCP02099,HCP_Name_2099,Cardiology,Central,High,No,High
HCP02100,HCP_Name_2100,Pediatrics,East,Low,No,High
HCP02101,HCP_Name_2101,Pediatrics,South,Low,Yes,Low
HCP02102,HCP_Name_2102,Oncology,Central,Low,Yes,Low
HCP02103,HCP_Name_2103,Neurology,North,Medium,No,High
HCP02104,HCP_Name_2104,Dermatology,North,Low,No,Medium
HCP02105,HCP_Name_2105,Dermatology,East,High,Yes,Low
HCP02106,HCP_Name_2106,Pediatrics,West,High,Yes,High
HCP02107,HCP_Name_2107,Cardiology,West,High,Yes,Medium
HCP02108,HCP_Name_2108,Oncology,South,High,Yes,Low
HCP02109,HCP_Name_2109,Neurology,South,High,No,High
HCP02110,HCP_Name_2110,Neurology,East,Medium,Yes,Low
HCP02111,HCP_Name_2111,General Practice,North,High,No,Medium
HCP02112,HCP_Name_2112,General Practice,West,Medium,Yes,High
HCP02113,HCP_Name_2113,Cardiology,West,High,No,Medium
HCP02114,HCP_Name_2114,Pediatrics,West,High,Yes,Medium
HCP02115,HCP_Name_2115,Cardiology,North,Medium,Yes,Low
HCP02116,HCP_Name_2116,Dermatology,South,High,No,Low
HCP02117,HCP_Name_2117,Pediatrics,South,Low,No,High
HCP02118,HCP_Name_2118,General Practice,West,Low,No,Low
HCP02119,HCP_Name_2119,General Practice,East,Low,Yes,Low
HCP02120,HCP_Name_2120,Dermatology,South,Medium,No,High
HCP02121,HCP_Name_2121,Pediatrics,South,Medium,Yes,Low
HCP02122,HCP_Name_2122,Pediatrics,North,Low,Yes,High
HCP02123,HCP_Name_2123,Oncology,Central,Medium,No,Low
HCP02124,HCP_Name_2124,Oncology,Central,High,No,High
HCP02125,HCP_Name_2125,Cardiology,North,Low,Yes,High
HCP02126,HCP_Name_2126,General Practice,South,High,Yes,Medium
HCP02127,HCP_Name_2127,Dermatology,East,Medium,No,High
HCP02128,HCP_Name_2128,Dermatology,North,High,Yes,High
HCP02129,HCP_Name_2129,Cardiology,South,Medium,No,High
HCP02130,HCP_Name_2130,General Practice,Central,Medium,Yes,Low
HCP02131,HCP_Name_2131,Neurology,West,Low,No,High
HCP02132,HCP_Name_2132,Pediatrics,East,Low,Yes,Medium
HCP02133,HCP_Name_2133,General Practice,South,Medium,No,Medium
HCP02134,HCP_Name_2134,Pediatrics,East,Medium,No,Low
HCP02135,HCP_Name_2135,Neurology,East,Medium,No,Low
HCP02136,HCP_Name_2136,Pediatrics,South,Low,Yes,Low
HCP02137,HCP_Name_2137,Neurology,North,Medium,No,Medium
HCP02138,HCP_Name_2138,Pediatrics,South,High,No,Low
HCP02139,HCP_Name_2139,General Practice,North,High,Yes,Medium
HCP02140,HCP_Name_2140,General Practice,North,High,Yes,Medium
HCP02141,HCP_Name_2141,Pediatrics,South,High,No,Low
HCP02142,HCP_Name_2142,Cardiology,West,Low,No,Medium
HCP02143,HCP_Name_2143,Cardiology,West,Medium,No,Low
HCP02144,HCP_Name_2144,Neurology,North,High,Yes,Medium
HCP02145,HCP_Name_2145,Dermatology,North,Low,No,High
HCP02146,HCP_Name_2146,Pediatrics,South,Low,No,Low
HCP02147,HCP_Name_2147,Pediatrics,North,Medium,Yes,High
HCP02148,HCP_Name_2148,General Practice,East,Low,No,Medium
HCP02149,HCP_Name_2149,Oncology,West,Low,Yes,Medium
HCP02150,HCP_Name_2150,Cardiology,East,High,Yes,Low
HCP02151,HCP_Name_2151,Dermatology,East,Medium,No,High
HCP02152,HCP_Name_2152,Oncology,East,Medium,No,High
HCP02153,HCP_Name_2153,Pediatrics,South,Low,No,Medium
HCP02154,HCP_Name_2154,General Practice,North,Medium,No,Low
HCP02155,HCP_Name_2155,Cardiology,Central,High,No,Low
HCP02156,HCP_Name_2156,Pediatrics,South,High,No,Medium
HCP02157,HCP_Name_2157,Neurology,Central,Low,Yes,Low
HCP02158,HCP_Name_2158,Neurology,West,Medium,Yes,Medium
HCP02159,HCP_Name_2159,Pediatrics,North,Medium,Yes,High
HCP02160,HCP_Name_2160,Dermatology,North,Low,No,Medium
HCP02161,HCP_Name_2161,Oncology,East,High,Yes,High
HCP02162,HCP_Name_2162,Dermatology,East,High,No,High
HCP02163,HCP_Name_2163,Neurology,West,Medium,Yes,High
HCP02164,HCP_Name_2164,Dermatology,Central,Low,Yes,Low
HCP02165,HCP_Name_2165,Pediatrics,East,Low,No,High
HCP02166,HCP_Name_2166,General Practice,Central,Low,No,High
HCP02167,HCP_Name_2167,Neurology,East,Low,No,High
HCP02168,HCP_Name_2168,Neurology,West,High,Yes,Medium
HCP02169,HCP_Name_2169,Neurology,West,Low,Yes,Low
HCP02170,HCP_Name_2170,Pediatrics,East,High,No,High
HCP02171,HCP_Name_2171,Cardiology,North,High,Yes,High
HCP02172,HCP_Name_2172,Neurology,Central,Medium,Yes,Low
HCP02173,HCP_Name_2173,Oncology,South,Medium,No,Medium
HCP02174,HCP_Name_2174,Pediatrics,Central,Medium,No,High
HCP02175,HCP_Name_2175,General Practice,Central,High,No,Medium
HCP02176,HCP_Name_2176,Cardiology,Central,Low,Yes,Medium
HCP02177,HCP_Name_2177,Cardiology,North,High,Yes,High
HCP02178,HCP_Name_2178,General Practice,North,Low,Yes,Low
HCP02179,HCP_Name_2179,Cardiology,Central,Low,Yes,Low
HCP02180,HCP_Name_2180,General Practice,South,High,Yes,Medium
HCP02181,HCP_Name_2181,Cardiology,Central,Low,No,High
HCP02182,HCP_Name_2182,Oncology,North,Medium,No,High
HCP02183,HCP_Name_2183,Neurology,West,High,No,High
HCP02184,HCP_Name_2184,Pediatrics,South,Medium,Yes,High
HCP02185,HCP_Name_2185,Pediatrics,Central,High,No,Low
HCP02186,HCP_Name_2186,Cardiology,West,High,No,Low
HCP02187,HCP_Name_2187,Neurology,North,High,No,High
HCP02188,HCP_Name_2188,Cardiology,Central,High,Yes,Low
HCP02189,HCP_Name_2189,Oncology,West,Low,Yes,Medium
HCP02190,HCP_Name_2190,General Practice,East,High,Yes,Low
HCP02191,HCP_Name_2191,Pediatrics,North,Medium,No,Medium
HCP02192,HCP_Name_2192,Dermatology,South,Low,No,Low
HCP02193,HCP_Name_2193,Oncology,West,Medium,Yes,High
HCP02194,HCP_Name_2194,Oncology,Central,Low,No,High
HCP02195,HCP_Name_2195,Neurology,West,Medium,Yes,Low
HCP02196,HCP_Name_2196,Pediatrics,North,Low,No,Low
HCP02197,HCP_Name_2197,Dermatology,South,Low,No,Low
HCP02198,HCP_Name_2198,Oncology,Central,Medium,No,Medium
HCP02199,HCP_Name_2199,Pediatrics,South,Low,Yes,Low
HCP02200,HCP_Name_2200,Dermatology,North,High,Yes,Low
HCP02201,HCP_Name_2201,General Practice,East,High,No,High
HCP02202,HCP_Name_2202,Neurology,East,High,Yes,Low
HCP02203,HCP_Name_2203,Cardiology,West,Low,Yes,Medium
HCP02204,HCP_Name_2204,Cardiology,West,High,Yes,High
HCP02205,HCP_Name_2205,Oncology,West,Medium,No,Medium
HCP02206,HCP_Name_2206,Cardiology,East,Medium,No,High
HCP02207,HCP_Name_2207,Oncology,Central,High,Yes,Low
HCP02208,HCP_Name_2208,Cardiology,North,High,Yes,High
HCP02209,HCP_Name_2209,General Practice,Central,High,No,High
HCP02210,HCP_Name_2210,Neurology,West,Low,Yes,Medium
HCP02211,HCP_Name_2211,Pediatrics,Central,High,Yes,Low
HCP02212,HCP_Name_2212,Neurology,South,High,Yes,High
HCP02213,HCP_Name_2213,General Practice,South,Medium,Yes,Medium
HCP02214,HCP_Name_2214,Pediatrics,East,Medium,No,Medium
HCP02215,HCP_Name_2215,Neurology,West,Low,No,Medium
HCP02216,HCP_Name_2216,Cardiology,Central,Medium,No,Low
HCP02217,HCP_Name_2217,Pediatrics,South,High,Yes,Medium
HCP02218,HCP_Name_2218,Oncology,North,Medium,No,Low
HCP02219,HCP_Name_2219,Dermatology,South,High,Yes,Low
HCP02220,HCP_Name_2220,Pediatrics,West,Low,No,Low
HCP02221,HCP_Name_2221,General Practice,West,High,Yes,Medium
HCP02222,HCP_Name_2222,Oncology,West,Medium,Yes,High
HCP02223,HCP_Name_2223,Oncology,North,Low,No,High
HCP02224,HCP_Name_2224,General Practice,East,High,Yes,High
HCP02225,HCP_Name_2225,Dermatology,South,Low,Yes,Medium
HCP02226,HCP_Name_2226,General Practice,South,High,Yes,Low
HCP02227,HCP_Name_2227,General Practice,Central,Medium,Yes,Medium
HCP02228,HCP_Name_2228,Neurology,Central,Medium,No,Medium
HCP02229,HCP_Name_2229,Neurology,West,Medium,No,Medium
HCP02230,HCP_Name_2230,Neurology,North,Medium,Yes,High
HCP02231,HCP_Name_2231,Pediatrics,South,Low,No,Low
HCP02232,HCP_Name_2232,Neurology,North,Low,Yes,Medium
HCP02233,HCP_Name_2233,Dermatology,East,Medium,Yes,Low
HCP02234,HCP_Name_2234,Pediatrics,East,High,No,High
HCP02235,HCP_Name_2235,General Practice,West,Low,Yes,High
HCP02236,HCP_Name_2236,Oncology,West,Low,Yes,High
HCP02237,HCP_Name_2237,Oncology,North,High,Yes,Low
HCP02238,HCP_Name_2238,Pediatrics,Central,Low,Yes,Medium
HCP02239,HCP_Name_2239,Oncology,West,Medium,Yes,Medium
HCP02240,HCP_Name_2240,Neurology,North,Low,No,Medium
HCP02241,HCP_Name_2241,General Practice,East,Medium,Yes,High
HCP02242,HCP_Name_2242,Dermatology,South,Medium,No,Medium
HCP02243,HCP_Name_2243,Pediatrics,West,Medium,No,Low
HCP02244,HCP_Name_2244,Pediatrics,East,Medium,No,Low
HCP02245,HCP_Name_2245,Oncology,South,Medium,No,High
HCP02246,HCP_Name_2246,Dermatology,East,High,No,Medium
HCP02247,HCP_Name_2247,Dermatology,South,High,No,Low
HCP02248,HCP_Name_2248,Dermatology,West,Medium,No,High
HCP02249,HCP_Name_2249,Neurology,West,Low,No,Low
HCP02250,HCP_Name_2250,Pediatrics,East,Low,No,High
HCP02251,HCP_Name_2251,Oncology,North,Low,No,Medium
HCP02252,HCP_Name_2252,Neurology,North,High,Yes,Medium
HCP02253,HCP_Name_2253,Pediatrics,South,High,No,Low
HCP02254,HCP_Name_2254,Cardiology,West,Low,Yes,Low
HCP02255,HCP_Name_2255,Dermatology,West,Medium,Yes,Medium
HCP02256,HCP_Name_2256,Oncology,Central,Low,No,High
HCP02257,HCP_Name_2257,Pediatrics,East,Low,Yes,Medium
HCP02258,HCP_Name_2258,Neurology,North,Medium,Yes,Low
HCP02259,HCP_Name_2259,Dermatology,East,High,No,High
HCP02260,HCP_Name_2260,Oncology,North,High,Yes,High
HCP02261,HCP_Name_2261,Neurology,East,Low,Yes,Medium
HCP02262,HCP_Name_2262,Oncology,East,Low,Yes,High
HCP02263,HCP_Name_2263,General Practice,West,High,Yes,High
HCP02264,HCP_Name_2264,Pediatrics,South,High,No,Low
HCP02265,HCP_Name_2265,Pediatrics,West,Medium,Yes,Medium
HCP02266,HCP_Name_2266,Neurology,East,Low,No,High
HCP02267,HCP_Name_2267,Oncology,North,Medium,No,Medium
HCP02268,HCP_Name_2268,Dermatology,South,Medium,No,High
HCP02269,HCP_Name_2269,Neurology,Central,High,No,Low
HCP02270,HCP_Name_2270,Cardiology,Central,Low,Yes,Medium
HCP02271,HCP_Name_2271,Cardiology,North,Medium,Yes,Low
HCP02272,HCP_Name_2272,Oncology,Central,Low,Yes,Medium
HCP02273,HCP_Name_2273,Oncology,South,Medium,No,High
HCP02274,HCP_Name_2274,Cardiology,South,Low,No,Low
HCP02275,HCP_Name_2275,Neurology,North,Medium,No,Low
HCP02276,HCP_Name_2276,Neurology,North,Low,Yes,High
HCP02277,HCP_Name_2277,Dermatology,North,Medium,No,Low
HCP02278,HCP_Name_2278,General Practice,South,High,Yes,Medium
HCP02279,HCP_Name_2279,Dermatology,North,High,Yes,Medium
HCP02280,HCP_Name_2280,Cardiology,North,Medium,No,Low
HCP02281,HCP_Name_2281,Dermatology,South,High,Yes,High
HCP02282,HCP_Name_2282,General Practice,North,High,No,High
HCP02283,HCP_Name_2283,General Practice,East,Low,No,Low
HCP02284,HCP_Name_2284,Oncology,Central,High,Yes,Low
HCP02285,HCP_Name_2285,Neurology,South,Medium,No,High
HCP02286,HCP_Name_2286,Cardiology,West,High,Yes,High
HCP02287,HCP_Name_2287,Neurology,South,Medium,No,Medium
HCP02288,HCP_Name_2288,Cardiology,West,Low,No,High
HCP02289,HCP_Name_2289,General Practice,North,Medium,No,Medium
HCP02290,HCP_Name_2290,General Practice,West,Low,No,High
HCP02291,HCP_Name_2291,Oncology,Central,Medium,Yes,High
HCP02292,HCP_Name_2292,Oncology,North,Medium,No,Low
HCP02293,HCP_Name_2293,Dermatology,North,High,No,Low
HCP02294,HCP_Name_2294,General Practice,South,Low,Yes,High
HCP02295,HCP_Name_2295,Neurology,West,High,No,Low
HCP02296,HCP_Name_2296,Oncology,North,Medium,Yes,Low
HCP02297,HCP_Name_2297,Oncology,West,Medium,No,Medium
HCP02298,HCP_Name_2298,Cardiology,North,Low,Yes,High
HCP02299,HCP_Name_2299,Oncology,South,Low,No,Low
HCP02300,HCP_Name_2300,Dermatology,South,High,No,High
HCP02301,HCP_Name_2301,Neurology,North,High,Yes,High
HCP02302,HCP_Name_2302,Pediatrics,North,Low,No,Low
HCP02303,HCP_Name_2303,Cardiology,North,Medium,No,High
HCP02304,HCP_Name_2304,Neurology,East,High,Yes,High
HCP02305,HCP_Name_2305,Dermatology,North,Medium,Yes,Medium
HCP02306,HCP_Name_2306,Neurology,North,Low,Yes,Medium
HCP02307,HCP_Name_2307,Neurology,North,Low,Yes,Medium
HCP02308,HCP_Name_2308,Dermatology,West,Medium,Yes,Low
HCP02309,HCP_Name_2309,Pediatrics,East,Low,No,Medium
HCP02310,HCP_Name_2310,Oncology,Central,High,Yes,Low
HCP02311,HCP_Name_2311,Pediatrics,South,Medium,No,High
HCP02312,HCP_Name_2312,General Practice,East,High,Yes,High
HCP02313,HCP_Name_2313,Cardiology,North,High,No,Medium
HCP02314,HCP_Name_2314,Dermatology,Central,Medium,Yes,Medium
HCP02315,HCP_Name_2315,Cardiology,North,Medium,No,Medium
HCP02316,HCP_Name_2316,Dermatology,South,Low,No,Low
HCP02317,HCP_Name_2317,Neurology,East,Low,No,High
HCP02318,HCP_Name_2318,Neurology,East,High,No,Medium
HCP02319,HCP_Name_2319,Pediatrics,South,Low,No,Low
HCP02320,HCP_Name_2320,General Practice,South,Medium,No,Low
HCP02321,HCP_Name_2321,General Practice,East,High,No,Low
HCP02322,HCP_Name_2322,Neurology,East,Low,No,Medium
HCP02323,HCP_Name_2323,Oncology,East,Medium,Yes,Medium
HCP02324,HCP_Name_2324,Cardiology,West,Low,No,Medium
HCP02325,HCP_Name_2325,Oncology,South,Low,Yes,Low
HCP02326,HCP_Name_2326,Oncology,South,Low,No,Low
HCP02327,HCP_Name_2327,Oncology,South,High,No,High
HCP02328,HCP_Name_2328,Dermatology,South,High,No,Low
HCP02329,HCP_Name_2329,Dermatology,North,High,Yes,High
HCP02330,HCP_Name_2330,Dermatology,North,Low,Yes,High
HCP02331,HCP_Name_2331,General Practice,Central,High,Yes,High
HCP02332,HCP_Name_2332,Dermatology,North,High,No,Low
HCP02333,HCP_Name_2333,General Practice,East,Medium,No,Low
HCP02334,HCP_Name_2334,Neurology,East,Low,No,Medium
HCP02335,HCP_Name_2335,General Practice,Central,Low,No,High
HCP02336,HCP_Name_2336,Dermatology,East,High,No,High
HCP02337,HCP_Name_2337,Neurology,North,Low,Yes,High
HCP02338,HCP_Name_2338,Pediatrics,North,Medium,Yes,Medium
HCP02339,HCP_Name_2339,Cardiology,Central,High,No,Medium
HCP02340,HCP_Name_2340,Oncology,North,Medium,Yes,High
HCP02341,HCP_Name_2341,General Practice,West,Medium,Yes,High
HCP02342,HCP_Name_2342,Pediatrics,South,Medium,No,Low
HCP02343,HCP_Name_2343,Pediatrics,East,Medium,No,Medium
